PointInTimeDt,Pos #,FTE,ClsInd,JobCd,Job Title,Union,Dept ID,Department,Dept,DeptType,Network,Network2,Zipcode,Type,Special Ed,Bilingual,Science,Math,Arts,Early Childhood,Physical Ed,Counselor,Clinician,Library,World Language,JobProfileDesc
8/21/2024,501403,1,Tchr,990100,Teacher-Citywide,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,,60616,Spec Ed,Spec Ed,,,,,,,,,,,6-8 SPED Hearing
8/21/2024,212012,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,618424,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,673910,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673925,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,141106,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,605642,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,Speech Language Pathologist
8/21/2024,612964,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673911,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,248342,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673943,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673928,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673921,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,560339,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,673914,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,136773,1,Tchr,49,Regular Teacher,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,School Social Worker
8/21/2024,673937,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,426554,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,112464,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612751,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,605567,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,618452,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,673906,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,213830,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673909,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612965,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,137247,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673920,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673923,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,212040,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612969,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,604305,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,673933,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211910,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,560434,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,673941,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211716,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211717,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,560467,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,612976,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673924,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612966,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673907,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612852,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,560440,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,673922,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,115981,1,Tchr,49,Regular Teacher,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,School Social Worker
8/21/2024,129747,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,Bilingual City Wide Soc Worker
8/21/2024,612970,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,618487,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,112641,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,375193,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612967,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,212187,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673942,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673930,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211405,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,120080,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673927,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673917,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211680,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673905,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673946,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,113896,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673908,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,117973,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,136662,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,569580,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673947,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,618463,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,673934,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,212089,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211824,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,569576,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,212053,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673919,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612742,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673931,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,618427,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,673918,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673926,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673944,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,618491,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,113893,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673916,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673912,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673938,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612841,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,673915,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673945,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673932,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,560420,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,118332,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,559981,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,113580,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,618489,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211402,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673395,1,Tchr,989300,Physical Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211536,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673940,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211754,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673936,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,206785,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,113851,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,574733,1,ESP,3620,Hospital Licensed Prac Nurse,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,612968,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673935,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,673939,1,Tchr,989200,Occupational Therapist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211818,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,125558,1,Tchr,986000,School Psychologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,211417,1,Tchr,989100,Teacher-Speech Pathologist,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,126509,1,Tchr,984100,School Social Worker,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,School Social Worker
8/21/2024,161736,1,ESP,3150,Audio And Vision Screen Tech,CTU,14050,Ofc of Student Hlth & Wellness,OfcStudHW,CO/CW,,,60602,,,,,,,,,,,,,
8/21/2024,167405,1,ESP,3150,Audio And Vision Screen Tech,CTU,14050,Ofc of Student Hlth & Wellness,OfcStudHW,CO/CW,,,60602,,,,,,,,,,,,,
8/21/2024,552245,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,645874,0.5,ESP,3621,Part-Time Hosp Lic Prac Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,612887,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,645875,0.5,ESP,3621,Part-Time Hosp Lic Prac Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,612937,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,645876,0.5,ESP,3619,Part-Time Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,645877,0.5,ESP,3619,Part-Time Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,645878,0.5,ESP,3619,Part-Time Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,645879,0.5,ESP,3619,Part-Time Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,612893,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,569358,1,ESP,3620,Hospital Licensed Prac Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,550261,1,ESP,3620,Hospital Licensed Prac Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,555000,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,645873,0.5,ESP,3619,Part-Time Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,612904,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,646155,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,600558,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,667401,1,Tchr,986900,School Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612910,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,612942,1,ESP,3620,Hospital Licensed Prac Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,612894,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,667054,1,Tchr,986900,School Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,645872,0.5,ESP,3619,Part-Time Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,667374,1,Tchr,986900,School Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,631242,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,612933,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,604269,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,152980,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,667055,1,Tchr,986900,School Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Clinician,,,,,,,,,Clinician,,,
8/21/2024,612935,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,557569,1,ESP,3618,Health Service Nurse,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,,60602,Spec Ed,Spec Ed,,,,,,,,,,,
